Left foot,,,,,,,,,,,,,,right foot,,,,,,,,,,,,,,,,,,,
accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_left,TO_left,turnLeft,turnRight,angleX_Left,angleY_Left,angleZ_Left,FF,accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_right,TO_right,turnLeft,turnRight,angleX_Right,angleY_Right,angleZ_Right,FF,dispX_Left,dispY_Left,dispZ_Left,dispX_Right,dispY_Right,dispZ_Right
0.021594,-1.004331,-0.04418,0.102916,0.618226,-0.240642,0,0,0,0,0,0,0,1,0.031336,-1.00867,0.051128,-1.915054,0.691389,1.021829,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017626,-0.9965,-0.032646,-0.148994,0.186353,-0.018732,0,0,0,0,0,0,0,1,0.035205,-1.000826,0.043217,-1.788167,0.598773,1.202312,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021605,-1.000435,-0.036513,0.22915,0.399958,0.351381,0,0,0,0,0,0,0,1,0.027328,-1.004794,0.04331,-1.490956,0.782074,1.137248,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0256,-0.996498,-0.036451,-0.236519,0.307217,0.319875,0,0,0,0,0,0,0,1,0.019499,-1.004751,0.051194,-1.606724,0.598616,1.137413,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.037553,-1.000431,-0.044121,-0.270381,0.029814,0.457335,0,0,0,0,0,0,0,1,0.027385,-1.004732,0.05113,-0.911082,0.537186,0.755026,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029581,-0.996405,-0.051658,-0.241705,-0.185875,0.56722,0,0,0,0,0,0,0,1,0.031242,-1.004815,0.039369,-0.664759,0.444801,0.779814,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02957,-1.004356,-0.044182,0.041482,-0.03318,0.814253,0,0,0,0,0,0,0,1,0.019507,-1.008699,0.051224,-0.448854,0.261271,0.589453,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025574,-1.008292,-0.044245,-0.427157,-0.217236,0.627338,0,0,0,0,0,0,0,1,0.027249,-1.008835,0.031611,-0.451892,0.292342,0.436511,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021586,-1.00828,-0.044243,-0.490574,-0.371458,0.710718,0,0,0,0,0,0,0,1,0.039091,-1.000878,0.035365,-0.116387,0.169813,0.244506,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.037535,-1.008276,-0.051852,-0.022427,-0.218125,0.89612,0,0,0,0,0,0,0,1,0.039148,-1.000816,0.043185,-0.327957,0.109164,0.186612,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025598,-0.996472,-0.040252,-0.362528,-0.156715,0.81098,0,0,0,0,0,0,0,1,0.039169,-0.996837,0.047065,-0.415388,0.017309,0.248615,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013629,-1.000411,-0.03651,-0.274477,-0.432897,0.766541,0,0,0,0,0,0,0,1,0.035169,-0.996909,0.039277,-0.413056,-0.04401,0.278538,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009657,-0.992527,-0.03258,-0.020652,-0.126129,0.930835,0,0,0,0,0,0,0,1,0.043157,-1.004693,0.051003,-0.598456,0.109033,0.406609,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.00965,-0.996476,-0.032644,-0.331568,-0.342705,1.103421,0,0,0,0,0,0,0,1,0.031271,-1.004784,0.043279,-0.688093,0.048066,0.376995,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013644,-0.992513,-0.036383,0.045066,-0.035227,1.176338,0,0,0,0,0,0,0,1,0.023319,-1.000917,0.035492,-0.476523,0.108715,0.434889,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025598,-0.996472,-0.040252,0.323719,-0.12797,1.350914,0,0,0,0,0,0,0,1,0.035127,-1.004867,0.031517,-0.265205,0.230226,0.616172,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029583,-0.996431,-0.047856,0.29151,-0.189294,1.317927,0,0,0,0,0,0,0,1,0.035226,-0.996847,0.047097,-0.542033,0.353099,0.653674,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013618,-1.004307,-0.044177,0.138195,-0.314307,1.644853,0,0,0,0,0,0,0,1,0.039198,-0.996806,0.050975,-0.898425,0.291177,1.120017,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025597,-0.996445,-0.044054,0.481126,-0.0673,1.533914,0,0,0,0,0,0,0,1,0.039132,-0.99292,0.043125,-1.544718,0.598229,1.228209,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025586,-1.000342,-0.05172,0.448232,-0.190239,1.528073,0,0,0,0,0,0,0,1,0.027291,-1.000876,0.03937,-1.693285,0.59778,1.476486,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021599,-1.00441,-0.032775,0.641188,0.177874,1.695823,0,0,0,0,0,0,0,1,0.031328,-1.004722,0.051098,-1.778054,0.566146,1.876514,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.037551,-1.000405,-0.047923,0.55651,0.514136,1.984678,0,0,0,0,0,0,0,1,0.035169,-0.996909,0.039277,-1.065719,0.288223,2.227435,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021597,-1.004384,-0.036577,1.681823,0.943136,2.511122,0,0,0,0,0,0,0,1,0.039124,-0.988971,0.043095,-0.862755,0.009705,3.109743,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021618,-0.992511,-0.040187,0.830876,1.70827,2.826517,0,0,0,0,0,0,0,1,0.039161,-0.992889,0.047035,-1.294753,-0.389898,3.941756,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025602,-0.99247,-0.047791,2.393673,1.949369,4.095227,0,0,0,0,0,0,0,1,0.023361,-0.992958,0.043252,-2.346246,-0.420913,4.759455,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017613,-1.00037,-0.044115,2.276083,2.255711,4.231914,0,0,0,0,0,0,0,1,0.027312,-0.996897,0.04325,-3.375517,-0.389383,5.117362,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017592,-1.012243,-0.040504,1.590152,2.133776,3.868481,0,0,0,0,0,0,0,1,0.031184,-1.004877,0.031549,-3.34505,-0.511072,4.839327,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013602,-1.012205,-0.044304,1.991369,2.289909,3.541357,0,0,0,0,0,0,0,1,0.023283,-0.996999,0.031552,-3.20377,-0.357004,4.408924,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009626,-1.004242,-0.051779,1.800207,2.447827,2.735518,0,0,0,0,0,0,0,1,0.027189,-0.993072,0.02758,-2.896728,-0.540704,4.216776,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029571,-1.004382,-0.040381,1.766575,2.542331,2.317841,0,0,0,0,0,0,0,1,0.031213,-1.004846,0.035459,-3.61975,-0.60149,4.536956,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029566,-1.008357,-0.036643,2.637484,2.571886,2.765971,0,0,0,0,0,0,0,1,0.03914,-0.996868,0.043155,-3.177159,-1.062131,4.737709,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013613,-1.008309,-0.036638,1.708412,2.509123,2.739187,0,0,0,0,0,0,0,1,0.027291,-1.000876,0.03937,-4.414807,-0.757517,6.053645,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021616,-0.996539,-0.028846,1.235327,2.141586,2.392321,0,0,0,0,0,0,0,1,0.031156,-1.004908,0.027639,-4.704214,-0.206232,6.157646,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02161,-1.000514,-0.025108,1.312343,1.25164,2.196914,0,0,0,0,0,0,0,1,0.011499,-1.004894,0.035618,-4.050108,-0.082732,5.379462,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001643,-1.016302,-0.017753,-0.067199,0.547105,1.417169,0,0,0,0,0,0,0,1,-0.000372,-1.012881,0.027953,-3.709035,0.164977,4.210102,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002331,-1.004311,-0.036569,-3.401173,0.928026,-1.649671,0,0,0,0,0,0,0,1,0.003546,-1.028727,0.020221,-2.886406,-0.408115,0.782882,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002329,-1.004337,-0.032767,-4.447429,0.413998,-3.418421,0,0,0,0,0,0,0,1,0.0154,-1.012843,0.027826,2.791992,-1.725477,-2.563944,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017626,-0.992446,-0.047789,-4.29965,0.325149,-3.967158,0,0,0,0,0,0,0,1,0.019335,-1.008885,0.027764,3.493812,-0.960754,-2.814298,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017623,-0.992393,-0.055392,-3.131515,-0.22699,-3.821491,0,0,0,0,0,0,0,1,0.023356,-1.004834,0.039432,5.12663,-1.022929,-3.552437,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021607,-0.996407,-0.047854,-3.032973,-0.168125,-3.336326,0,0,0,0,0,0,0,1,0.019384,-1.004875,0.035554,7.004059,-0.964291,-3.895252,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029598,-0.988533,-0.047729,-3.103717,0.71824,-2.507271,0,0,0,0,0,0,0,1,0.031309,-0.981001,0.054828,6.721938,-0.566625,-3.609125,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.033582,-0.992547,-0.040191,-1.653644,1.324909,-0.706588,0,0,0,0,0,0,0,1,0.035174,-0.985033,0.043097,4.441294,-0.538119,-1.417122,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021616,-0.992484,-0.043989,-0.55223,1.439816,1.011882,0,0,0,0,0,0,0,1,0.043083,-0.996858,0.043123,1.556846,-0.107448,-0.251516,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017611,-1.000344,-0.047916,0.911339,1.560435,1.822574,0,0,0,0,0,0,0,1,0.035153,-0.989012,0.039217,0.670777,-0.293736,1.205266,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025591,-1.000421,-0.040316,0.69308,1.468091,1.789356,0,0,0,0,0,0,0,1,0.027262,-1.000907,0.03546,-1.644336,0.228801,1.992715,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021616,-0.996539,-0.028846,1.839057,1.406948,2.049977,0,0,0,0,0,0,0,1,0.019413,-1.004844,0.039464,-1.675044,0.107316,1.685209,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021595,-1.004358,-0.040378,2.43938,2.051696,2.31909,0,0,0,0,0,0,0,1,0.0194,-1.012771,0.035614,-0.907776,-0.169439,1.605666,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.037551,-1.000405,-0.047923,3.906672,1.953165,3.843355,0,0,0,0,0,0,0,1,0.031197,-0.996949,0.035399,-1.75632,0.135721,2.484586,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.037553,-1.000431,-0.044121,3.892929,2.160328,5.242156,0,0,0,0,0,0,0,1,0.027213,-1.004917,0.027671,-1.34378,-0.203322,2.994037,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029581,-1.000459,-0.036515,3.45005,2.643638,6.597228,0,0,0,0,0,0,0,1,0.039182,-0.98891,0.050915,-3.577038,0.344867,5.405768,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029588,-0.99651,-0.036452,3.944729,3.587907,8.209976,0,0,0,0,0,0,0,1,0.035215,-0.977074,0.050856,-6.182839,1.017104,7.519502,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017614,-1.004451,-0.025171,3.776761,4.290642,8.879723,0,0,0,0,0,0,0,1,0.031199,-0.969249,0.043008,-9.394471,1.568474,9.490359,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009633,-1.008402,-0.02143,2.009694,4.755298,7.737846,0,0,0,0,0,0,0,1,0.023386,-0.977103,0.050952,-13.182287,2.887399,11.082568,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006316,-1.008406,-0.013822,0.912238,6.573631,6.507209,0,0,0,0,0,0,0,1,0.011548,-1.000884,0.043407,-14.511304,2.644974,11.10582,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001653,-1.008325,-0.029031,-0.725005,9.125508,5.829704,0,0,0,0,0,0,0,1,0.011572,-1.012729,0.043497,-13.960387,2.156604,10.261301,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017611,-1.000344,-0.047916,-1.809181,9.465809,5.129672,0,0,0,0,0,0,0,1,0.003637,-1.016758,0.035771,-12.219933,1.421759,9.175959,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0296,-0.98856,-0.043928,2.19008,8.151201,5.036774,0,0,0,0,0,0,0,1,0.011523,-1.016739,0.035708,-10.685617,1.330968,7.825991,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009668,-0.98863,-0.024913,3.021008,4.562903,4.008607,0,0,0,0,0,0,0,1,-0.000458,-1.012974,0.016223,-8.578722,1.452944,6.620605,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002286,-0.984671,-0.021044,1.626179,3.61907,2.070151,0,0,0,0,0,0,0,1,-0.004429,-1.013015,0.012345,-5.139463,1.208542,4.219406,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006308,-1.000403,-0.028901,-1.529286,2.826189,0.121283,0,0,0,0,0,0,0,1,-0.012299,-1.02093,0.012469,-1.362162,0.932264,2.025921,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010324,-1.016213,-0.025353,-4.873664,2.406965,-2.743523,0,0,0,0,0,0,0,1,-0.012323,-1.009085,0.012379,0.664597,0.504731,0.355734,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017609,-1.008426,-0.021433,-3.710554,4.085521,-0.374769,0,0,0,0,0,0,0,1,0.011376,-1.001069,0.019948,0.911865,-0.628197,0.276565,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021595,-1.008412,-0.025236,-5.061528,4.649107,2.83186,0,0,0,0,0,0,0,1,0.027693,-1.000443,0.094109,-1.478589,0.505725,1.409883,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.00564,-1.004256,-0.047976,-6.286646,5.787428,2.262774,0,0,0,0,0,0,0,1,0.015449,-1.008833,0.035616,-2.538143,0.111644,0.782017,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009628,-1.004268,-0.047977,-6.760224,4.135742,0.765865,0,0,0,0,0,0,0,1,0.007477,-1.008945,0.02395,-1.249466,-0.562407,0.135622,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006315,-0.996243,-0.059249,-5.007636,2.115893,-0.221482,0,0,0,0,0,0,0,1,-0.004327,-1.020818,0.024135,-0.259986,-0.220348,-2.30289,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002327,-1.000309,-0.044108,-2.747241,-0.326917,-2.350086,0,0,0,0,0,0,0,1,-0.008377,-1.0249,0.008557,4.071686,-1.016159,-5.157288,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010297,-0.99631,-0.047843,-3.025875,-2.306993,-5.494524,0,0,0,0,0,0,0,1,0.003501,-1.020861,0.016252,6.696438,-0.834648,-6.126763,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006304,-0.996401,-0.03644,-4.556674,-3.678068,-7.996443,0,0,0,0,0,0,0,1,0.00753,-1.020759,0.02795,8.16333,-0.619827,-7.257207,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.049532,-0.992569,-0.043998,-2.528048,-0.620443,-4.720485,0,0,0,0,0,0,0,1,0.003423,-1.024902,0.004552,12.218055,-1.572991,-8.482393,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021608,-1.000488,-0.02891,-1.647042,-0.645362,-0.079506,0,0,0,0,0,0,0,1,0.039017,-0.993043,0.027485,12.469794,-1.977223,-6.528978,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021621,-0.992563,-0.032584,-0.714488,1.226899,0.579924,0,0,0,0,0,0,0,1,0.03519,-0.992929,0.043157,7.728768,-0.197978,-4.698124,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025582,-1.004343,-0.044181,-0.440195,0.485577,1.326188,0,0,0,0,0,0,0,1,0.019335,-1.008885,0.027764,7.665326,-0.963979,-4.429616,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013649,-0.988537,-0.040121,0.30388,0.206686,1.941079,0,0,0,0,0,0,0,1,0.027312,-0.996897,0.04325,6.800482,-1.148311,-3.648001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013648,-0.988511,-0.043922,0.786365,-0.374539,1.60716,0,0,0,0,0,0,0,1,0.023398,-0.996876,0.047192,3.533156,-0.104866,-2.406531,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017632,-0.992525,-0.036384,1.433198,-0.74404,1.916414,0,0,0,0,0,0,0,1,0.023291,-1.000948,0.031582,3.623854,-0.810838,-1.833638,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013638,-0.996488,-0.032645,2.309887,-0.748789,2.996679,0,0,0,0,0,0,0,1,0.027398,-0.996804,0.05498,2.294905,-0.566824,-0.669966,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001681,-0.992502,-0.032577,2.600014,-0.445041,3.703886,0,0,0,0,0,0,0,1,0.019434,-1.000865,0.043344,1.020559,-0.443184,-0.24486,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.00167,-0.996399,-0.040244,1.826927,-0.291306,3.475413,0,0,0,0,0,0,0,1,0.023351,-1.01671,0.035612,1.972521,-0.90323,-0.575493,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.00167,-0.996399,-0.040244,1.021264,0.173354,2.598467,0,0,0,0,0,0,0,1,0.023262,-1.000979,0.027672,2.48435,-0.994386,-1.13865,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009646,-1.000477,-0.025104,0.538341,0.971852,2.550724,0,0,0,0,0,0,0,1,0.01547,-1.004853,0.039496,2.574907,-1.055235,-1.32515,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005647,-1.004362,-0.03277,-0.217842,1.767004,3.01786,0,0,0,0,0,0,0,1,0.027364,-1.008711,0.04725,3.0256,-1.054985,-1.702033,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013649,-0.988537,-0.040121,-1.230924,2.195138,3.106458,0,0,0,0,0,0,0,1,0.027401,-1.012628,0.05119,2.404693,-0.746891,-1.962384,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013672,-0.97669,-0.03993,-0.054407,2.072259,3.424186,0,0,0,0,0,0,0,1,0.027249,-1.008835,0.031611,1.780456,-0.438066,-2.468035,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017655,-0.976623,-0.051336,2.252287,0.657127,4.334246,0,0,0,0,0,0,0,1,0.023434,-1.000793,0.051132,-0.208872,0.913204,-2.628287,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013663,-0.976559,-0.058937,5.445601,-0.812723,4.299689,0,0,0,0,0,0,0,1,0.007575,-1.028624,0.03192,3.183686,-0.526527,-4.520854,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009658,-0.988472,-0.047723,8.979949,-2.003481,3.914318,0,0,0,0,0,0,0,1,-0.0004,-1.012912,0.024043,6.701538,-1.565448,-7.454114,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005666,-0.992462,-0.040182,11.853863,-2.307623,4.15085,0,0,0,0,0,0,0,1,0.003702,-1.020645,0.043621,5.427785,-1.678542,-9.79217,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001688,-0.984473,-0.051458,14.22006,-2.853222,3.473483,0,0,0,0,0,0,0,1,-0.00418,-1.036488,0.039895,4.755026,-4.236826,-13.826282,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01366,-0.984641,-0.032454,17.312671,-3.282293,4.124896,0,0,0,0,0,0,0,1,-0.012006,-1.05227,0.043988,4.552971,-8.015391,-19.601204,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013668,-0.984746,-0.017248,19.056719,-3.441481,5.58386,0,0,0,0,0,0,0,1,-0.019954,-1.064227,0.032412,3.697479,-10.347167,-27.647112,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017653,-0.988786,-0.005908,20.086827,-3.35228,6.396033,0,0,0,0,0,0,0,1,-0.050637,-1.30475,0.085327,-2.903044,-15.062754,-43.674429,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009662,-0.99666,-0.006033,17.716328,-1.426783,7.594334,0,0,0,0,0,0,0,1,-0.203354,-1.699681,0.124758,20.116371,-8.714938,-72.638414,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013646,-1.000674,0.001505,17.32576,-1.030937,8.129746,0,0,0,0,0,0,0,1,-0.125237,-1.660716,0.033894,4.355617,-0.754067,-93.953937,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001647,-1.016355,-0.01015,15.686472,-1.06446,8.169744,0,0,0,0,0,0,0,1,-0.148684,-1.779255,0.031075,15.790979,-6.856084,-118.693052,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006316,-1.01246,0.001321,12.122779,-1.066076,7.470176,0,0,0,0,0,0,0,1,-0.188355,-1.83105,-0.015136,36.343249,-13.347217,-141.989601,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010308,-1.012395,-0.006281,9.633564,-1.185433,6.153591,0,0,0,0,0,0,0,1,-0.180767,-1.811567,-0.050539,43.098975,-13.576332,-162.061042,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002319,-1.00855,0.005184,7.024422,-1.276142,5.171286,0,0,0,0,0,0,0,1,-0.287122,-1.863156,-0.049291,52.417458,-12.620242,-180.850219,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002323,-1.008497,-0.002419,4.754801,-1.52094,4.360103,0,0,0,0,0,0,0,1,-0.733217,-1.849006,-0.116199,79.320967,-14.41383,-181.857781,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002321,-1.008523,0.001383,3.133139,-1.763843,3.393558,0,0,0,0,0,0,0,1,-1.054408,-1.420437,-0.245926,104.813071,-16.750517,-153.583279,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006324,-1.016409,0.001257,2.352145,-1.915627,2.848211,0,0,0,0,0,0,0,1,-1.347384,-1.196898,-0.346944,82.891237,-17.442309,-102.124412,0,0,0,0,0,0,0,1,0,0,0,0,0,0
