Left foot,,,,,,,,,,,,,,Right foot,,,,,,,,,,,,,,,,,,,
accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_left,TO_left,turnLeft,turnRight,angleX_Left,angleY_Left,angleZ_Left,FF,accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_right,TO_right,turnLeft,turnRight,angleX_Right,angleY_Right,angleZ_Right,FF,dispX_Left,dispY_Left,dispZ_Left,dispX_Right,dispY_Right,dispZ_Right
-0.010174,-0.953476,0.040292,-11.73892,-4.535776,-10.463655,0,0,0,0,0,0,0,1,-0.835962,-0.737887,-0.385837,-63.129842,-77.479426,108.031219,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025526,-1.056312,0.046228,0.213133,-5.760616,-13.354528,0,0,0,0,0,0,0,1,-0.681908,-0.891528,-0.389815,-90.872633,-52.630211,118.612911,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.037541,-1.012436,-0.021503,-17.668994,-1.914469,-13.733726,0,0,0,0,0,0,0,1,-0.779302,-1.60247,0.116917,2.591469,-58.620468,127.080645,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021586,-1.02047,0.004986,-10.639431,-5.854809,-15.999831,0,0,0,0,0,0,0,1,-0.569152,-1.628393,0.26793,23.892506,-73.330391,128.887245,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.049536,-1.004811,0.012834,-14.412577,-3.863281,-15.995825,0,0,0,0,0,0,0,1,-0.079466,-0.483377,-0.397769,11.134744,-71.154964,136.523218,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.02955,-1.032499,0.027601,-16.277455,-7.235896,-17.869823,0,0,0,0,0,0,0,1,0.077803,-0.732758,-0.526176,-127.452221,-25.671407,125.496572,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.04562,-0.953067,-0.04336,-19.397481,3.284956,-15.275933,0,0,0,0,0,0,0,1,-0.079599,-1.686145,-0.200903,-106.290591,-7.444678,128.450145,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.061501,-1.000793,-0.002312,-15.665021,-4.073502,-17.204813,0,0,0,0,0,0,0,1,-0.038616,-1.842653,-0.031893,-17.923337,-11.028997,134.100811,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.053529,-0.992713,-0.024991,-18.001746,-0.679131,-14.907949,0,0,0,0,0,0,0,1,0.157304,-1.463627,-0.098923,6.931915,-11.734699,139.218797,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.0575,-1.004651,-0.013779,-16.168746,-0.060904,-15.041166,0,0,0,0,0,0,0,1,0.290322,-1.21909,-0.176153,-15.098381,-1.964673,141.663884,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.045526,-1.008537,-0.01764,-14.49461,2.091949,-14.8862,0,0,0,0,0,0,0,1,0.28631,-1.199389,-0.180182,-42.123991,8.564348,149.491011,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.053512,-1.000585,-0.02892,-15.022183,2.278167,-15.356261,0,0,0,0,0,0,0,1,0.247435,-1.274071,-0.124555,-53.232738,11.579514,161.950412,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.06146,-1.012377,-0.040519,-13.027697,3.512795,-15.762012,0,0,0,0,0,0,0,1,0.240028,-1.297316,-0.065662,-53.524854,7.396305,168.839961,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.053502,-1.008562,-0.017643,-11.659906,4.782097,-17.037009,0,0,0,0,0,0,0,1,0.272006,-1.3126,-0.011057,-50.309962,-1.144023,166.501443,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.061471,-1.008481,-0.032852,-10.912431,6.578483,-19.307901,0,0,0,0,0,0,0,1,0.339209,-1.284551,0.019472,-45.015509,-11.204765,159.350683,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.05349,-1.008377,-0.044254,-8.446668,7.548317,-21.661817,0,0,0,0,0,0,0,1,0.402318,-1.252717,0.030453,-40.016616,-20.827861,149.327602,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.077403,-1.020403,-0.029246,-3.916151,9.469045,-23.138063,0,0,0,0,0,0,0,1,0.425857,-1.236959,0.018413,-39.770744,-28.175999,139.147642,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.085399,-1.008554,-0.03286,-5.40968,8.249414,-25.240369,0,0,0,0,0,0,0,1,0.469092,-1.197432,0.009943,-41.395161,-35.104514,133.211123,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.073457,-0.99259,-0.051609,-4.338254,9.03251,-27.563566,0,0,0,0,0,0,0,1,0.508417,-1.217232,-0.009774,-38.844438,-41.009964,130.578422,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.093378,-1.00455,-0.044203,-0.655769,10.308263,-29.337387,0,0,0,0,0,0,0,1,0.563216,-1.189829,-0.057348,-36.228976,-44.731278,124.319571,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.101333,-1.012393,-0.055738,3.961675,10.855039,-32.361116,0,0,0,0,0,0,0,1,0.645755,-1.174081,-0.089415,-38.831854,-45.340533,114.640693,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.101296,-1.032138,-0.056056,10.821117,9.571869,-37.211399,0,0,0,0,0,0,0,1,0.724431,-1.126602,-0.102141,-40.507296,-42.759959,102.311782,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.077333,-1.051863,-0.048764,21.551126,5.058947,-45.87036,0,0,0,0,0,0,0,1,0.799511,-1.05106,-0.060306,-51.942993,-37.774658,90.600324,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.105144,-1.10318,-0.064807,25.12935,1.850043,-48.015831,0,0,0,0,0,0,0,1,0.902581,-1.097696,0.001788,-57.968175,-31.219113,82.696176,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.097128,-1.130983,-0.038639,19.901986,0.345077,-55.026135,0,0,0,0,0,0,0,1,1.017439,-1.152261,0.056025,-51.25055,-23.515127,71.549796,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.109101,-1.131151,-0.019635,19.864406,-0.638869,-60.356703,0,0,0,0,0,0,0,1,1.171528,-1.151545,0.097796,-37.544514,-14.277752,54.947266,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.125053,-1.127145,-0.034783,18.842565,-0.573365,-66.775563,0,0,0,0,0,0,0,1,1.333156,-1.107657,0.103982,-24.143358,-3.036867,33.926295,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.109021,-1.174643,-0.012733,19.66695,-2.869088,-73.565414,0,0,0,0,0,0,0,1,1.407811,-1.064228,0.079589,-12.425451,8.08824,11.740776,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.120953,-1.198558,0.013492,16.790571,-1.970068,-81.167693,0,0,0,0,0,0,0,1,1.348714,-1.044538,0.091645,-2.188497,15.941419,-10.729277,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.140886,-1.206648,0.032366,10.962142,-6.209874,-88.36921,0,0,0,0,0,0,0,1,1.190922,-1.092489,0.069817,8.159434,16.629337,-32.670186,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.184796,-1.183035,0.02513,10.80132,-4.669722,-94.4798,0,0,0,0,0,0,0,1,1.009349,-1.136672,0.032509,27.471334,10.892843,-51.547763,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.160771,-1.23838,0.043254,6.750685,-5.832639,-101.873842,0,0,0,0,0,0,0,1,-0.015662,-1.35297,-0.53243,-59.753352,75.316141,-175.375788,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.168764,-1.230532,0.047181,-0.483199,-9.353741,-111.565511,0,0,0,0,0,0,0,1,-0.537268,-1.343601,-0.680813,61.906168,81.627218,-183.452546,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.172681,-1.261979,0.023861,-2.186506,-10.046084,-120.009187,0,0,0,0,0,0,0,1,-0.457396,-1.132601,-0.487543,132.286458,43.131184,-182.542418,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.160575,-1.328864,-0.00763,-5.161085,-7.283922,-131.050331,0,0,0,0,0,0,0,1,-0.227138,-0.968121,-0.232562,149.005771,21.524324,-185.080477,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.160508,-1.376595,0.041026,-10.946622,-6.060639,-142.449642,0,0,0,0,0,0,0,1,-0.254343,-0.963807,-0.17763,127.701993,1.427888,-187.163217,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.204409,-1.360985,0.048869,-15.568121,-8.35906,-155.691137,0,0,0,0,0,0,0,1,-0.234701,-0.999449,-0.197068,110.73456,-17.282972,-184.407566,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.192423,-1.372796,0.048682,-12.105113,-10.820113,-170.536622,0,0,0,0,0,0,0,1,-0.095504,-0.978041,-0.030204,99.197042,-27.297527,-175.55497,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.160419,-1.419955,0.028921,-14.136628,-9.903264,-186.474782,0,0,0,0,0,0,0,1,0.055247,-1.02021,0.082307,80.02527,-20.201115,-161.142597,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.168343,-1.447622,0.028472,-12.946786,-11.739,-203.839145,0,0,0,0,0,0,0,1,0.102832,-1.039589,0.113356,65.34208,-7.332078,-145.157064,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.17221,-1.506764,0.01231,-6.847212,-13.823857,-224.691165,0,0,0,0,0,0,0,1,0.134304,-1.047502,0.101432,49.32623,7.490996,-126.546628,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.124126,-1.625062,0.006613,-11.689377,-14.31764,-247.350037,0,0,0,0,0,0,0,1,0.098533,-1.020197,0.070228,33.56445,15.977973,-108.381837,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.17596,-1.649441,0.082245,-5.732749,-18.04818,-270.666877,0,0,0,0,0,0,0,1,0.066459,-1.028758,-0.003746,19.930797,16.783059,-92.27907,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.13175,-1.835095,0.105877,-17.115118,-25.634942,-296.135543,0,0,0,0,0,0,0,1,0.073991,-1.052862,-0.058369,14.684675,12.309429,-77.137191,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.127555,-1.941653,0.096556,-32.583012,-27.650221,-324.379291,0,0,0,0,0,0,0,1,0.069901,-1.037202,-0.074097,13.396267,7.096918,-63.154801,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.207129,-2.040647,0.098739,-45.085085,-33.516663,-350.057015,0,0,0,0,0,0,0,1,0.030408,-1.005711,-0.074019,13.110859,4.006753,-53.216375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.286606,-2.191005,0.103897,-63.808273,-31.758989,-372.567958,0,0,0,0,0,0,0,1,0.038181,-0.978116,-0.082113,11.348496,3.784044,-49.227782,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.390599,-2.065901,0.242756,-68.279309,-33.399303,-393.444805,0,0,0,0,0,0,0,1,0.061959,-1.009583,-0.074244,11.22975,2.79751,-46.813711,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.425942,-2.329935,0.143439,-69.45731,-34.400583,-401.454648,0,0,0,0,0,0,0,1,0.10523,-1.045197,-0.097783,7.567596,4.406085,-39.730439,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.529925,-2.172186,0.130746,-88.984851,-27.417721,-413.529847,0,0,0,0,0,0,0,1,0.073523,-1.049408,-0.120958,6.168162,3.633085,-25.879027,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.450553,-1.970596,0.141623,-99.969943,-33.836149,-401.032189,0,0,0,0,0,0,0,1,0.057829,-1.045406,-0.109131,11.953702,-2.125645,-18.11441,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.077124,-1.251815,0.309198,-101.148108,-29.287609,-374.327752,0,0,0,0,0,0,0,1,0.073694,-1.005698,-0.086099,14.760842,-3.308734,-13.244833,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.323785,-0.332313,0.590275,-58.893872,-33.228648,-339.623168,0,0,0,0,0,0,0,1,0.061951,-1.005634,-0.074274,11.202822,-0.497591,-9.15563,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.736354,0.696401,1.074621,17.097011,-39.775149,-307.60747,0,0,0,0,0,0,0,1,0.046224,-1.013539,-0.070177,10.1125,-0.50291,-6.649941,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.064813,-0.430933,0.459346,108.742035,-128.228088,-188.046204,0,0,0,0,0,0,0,1,0.038302,-1.00964,-0.074053,9.615854,-0.263076,-4.613144,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.67938,-0.565039,0.134188,111.448554,-151.688538,4.861039,0,0,0,0,0,0,0,1,0.034388,-1.009619,-0.070111,7.939471,1.085617,-4.104781,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.366674,-1.249417,0.028294,14.678411,-135.552285,156.561897,0,0,0,0,0,0,0,1,0.050065,-1.005725,-0.081998,7.645125,1.114509,-3.331897,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.338808,-1.24063,-0.112245,-36.37793,-114.301007,204.572998,0,0,0,0,0,0,0,1,0.034425,-1.013537,-0.066171,7.413578,1.051629,-2.622637,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-1.214263,-0.795743,0.035567,-34.105853,-85.662894,211.042239,0,0,0,0,0,0,0,1,0.034396,-1.013567,-0.070081,7.377122,1.113828,-2.927926,0,0,0,0,0.072042207,0.010877227,-0.028593027,0,0,0,0,2.82E-05,1.27E-05,-6.55E-05
-1.014246,-0.504994,0.165665,-2.490736,-61.181863,210.852763,0,0,0,0,0,0,0,1,0.034343,-1.001753,-0.074081,7.997904,0.836166,-2.605879,0,0,0,0,0.150146738,0.01904291,-0.054041064,0,0,0,0,8.51E-05,2.71E-05,-0.000200232
-0.914477,-0.477891,0.200292,22.198691,-38.936327,223.640943,0,0,0,0,0,0,0,1,0.038359,-1.009579,-0.066233,9.42281,0.83415,-2.848512,0,0,0,0,0.242166367,0.027188906,-0.081858564,0,0,0,0,0.000174085,5.04E-05,-0.000396867
-0.882679,-0.533275,0.19939,29.832817,-17.046185,251.049522,0,0,0,0,0,0,0,1,0.038331,-1.00961,-0.070143,10.428634,1.446244,-3.443956,0,0,0,0,0.344008496,0.041312383,-0.115490947,0,0,0,0,0.000295782,8.28E-05,-0.000659058
-0.862957,-0.643802,0.182394,27.610648,4.973481,285.415464,0,0,0,0,0,0,0,1,0.034433,-1.017485,-0.066141,11.847666,1.658343,-3.622677,0,0,0,0,0.459708359,0.057507139,-0.150868652,0,0,0,0,0.000447518,0.000131686,-0.000983065
-0.807282,-0.735036,0.215125,23.030456,22.817104,313.132258,0,0,0,0,0,0,0,1,0.034425,-1.013537,-0.066171,13.711102,2.084897,-4.14503,0,0,0,0,0.59360584,0.077867461,-0.191347461,0,0,0,0,0.000629855,0.000193281,-0.001368915
-0.671746,-0.787418,0.30549,22.804183,34.129787,328.633676,0,0,0,0,0,0,0,1,0.022567,-1.013596,-0.069986,15.468311,1.930653,-4.88666,0,0,0,0,0.744663564,0.096721494,-0.23906875,0,0,0,0,0.000833882,0.000267663,-0.001820173
-0.536092,-0.764375,0.340041,32.829477,38.492262,331.616277,0,0,0,0,0,0,0,1,0.022567,-1.013596,-0.069986,18.10664,1.744339,-5.707258,0,0,0,0,0.921486221,0.113756055,-0.294803691,0,0,0,0,0.001060394,0.000354848,-0.002336841
-0.424429,-0.772823,0.37029,50.145596,38.477248,328.204302,0,0,0,0,0,0,0,1,0.030466,-1.00565,-0.0662,20.271583,2.018814,-6.758676,0,0,0,0,1.119450898,0.133471035,-0.360806387,0,0,0,0,0.001316691,0.000447474,-0.00291538
-0.344817,-0.843964,0.342507,70.27209,38.127954,324.907077,0,0,0,0,0,0,0,1,0.046308,-0.997622,-0.054657,21.138114,2.908673,-8.022983,0,0,0,0,1.325877793,0.161876045,-0.43915583,0,0,0,0,0.001616657,0.000538181,-0.003545001
-0.297168,-0.938491,0.28394,85.104891,38.760889,325.770266,0,0,0,0,0,0,0,1,0.050329,-0.993571,-0.042989,21.05339,4.288826,-8.833639,0,0,0,0,1.531477305,0.203759111,-0.525421836,0,0,0,0,0.001964731,0.000623273,-0.004214799
-0.257585,-1.076327,0.209469,95.259221,41.924689,334.246674,0,0,0,0,0,0,0,1,0.054379,-0.989489,-0.027411,19.417015,5.118489,-8.822752,0,0,0,0,1.721096592,0.253744355,-0.611581523,0,0,0,0,0.002365365,0.00069903,-0.004910216
