left foot,,,,,,,,,,,,,,right foot,,,,,,,,,,,,,,,,,,,
accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_left,TO_left,turnLeft,turnRight,angleX_Left,angleY_Left,angleZ_Left,FF,accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_right,TO_right,turnLeft,turnRight,angleX_Right,angleY_Right,angleZ_Right,FF,dispX_Left,dispY_Left,dispZ_Left,dispX_Right,dispY_Right,dispZ_Right
0.001652,-1.004244,-0.047975,-0.736805,0.247536,-0.132335,0,0,0,0,0,0,0,1,0.002923,-1.005655,-0.058157,0.185914,-0.07365,-0.438978,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001643,-1.004112,-0.066982,-0.551053,0.278727,-0.162279,0,0,0,0,0,0,0,1,0.010887,-1.001595,-0.046521,0.004888,-0.073586,-0.343417,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005644,-1.000255,-0.055515,-0.643622,0.216451,-0.043969,0,0,0,0,0,0,0,1,0.002899,-0.99381,-0.058247,0.180998,0.10985,-0.375436,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.00632,-1.000218,-0.055511,-0.580188,0.277654,0.018978,0,0,0,0,0,0,0,1,0.00292,-0.989831,-0.054367,0.578056,-0.104176,-0.723052,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013624,-0.996277,-0.063057,-0.459716,0.00067,0.125194,0,0,0,0,0,0,0,1,-0.000999,-1.001685,-0.054246,0.489376,-0.195756,-0.753037,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029561,-1.004224,-0.06319,-0.270819,0.247087,0.075672,0,0,0,0,0,0,0,1,0.006858,-1.001697,-0.058219,0.795916,-0.257732,-0.698408,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021596,-1.000303,-0.055521,-0.365268,0.123878,0.100433,0,0,0,0,0,0,0,1,0.010874,-1.009522,-0.050371,0.762788,-0.196265,-0.758398,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005648,-0.996253,-0.063055,-0.486021,0.308014,0.110371,0,0,0,0,0,0,0,1,0.003009,-1.005562,-0.046427,0.914558,-0.166117,-0.699682,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005623,-1.008074,-0.067047,-0.548559,0.246299,0.137945,0,0,0,0,0,0,0,1,0.007002,-1.001543,-0.038669,0.399487,-0.195861,-0.659263,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013614,-1.004254,-0.05178,-0.458081,0.309769,-0.191581,0,0,0,0,0,0,0,1,0.00298,-1.005593,-0.050337,0.540719,0.17104,-0.596481,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021599,-1.000356,-0.047917,-0.517246,0.308135,0.080411,0,0,0,0,0,0,0,1,0.006899,-0.993739,-0.050459,0.515798,-0.042926,-0.69046,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017597,-1.004187,-0.063186,-0.516173,0.431536,-0.004056,0,0,0,0,0,0,0,1,0.006923,-1.005584,-0.050369,0.607477,-0.073618,-0.723279,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.00564,-1.000202,-0.063118,-0.486248,0.46316,-0.153625,0,0,0,0,0,0,0,1,0.002915,-1.001707,-0.058187,0.758831,-0.043379,-0.695225,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021588,-1.004252,-0.055584,-0.513414,0.584977,0.033686,0,0,0,0,0,0,0,1,0.006858,-1.001697,-0.058219,0.756915,0.017849,-0.694486,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009636,-0.996265,-0.063056,-0.669804,0.399712,0.146369,0,0,0,0,0,0,0,1,0.002907,-0.997758,-0.058217,0.670606,-0.043849,-0.478802,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013609,-1.004175,-0.063185,-0.451966,0.61631,-0.055749,0,0,0,0,0,0,0,1,0.006978,-0.989698,-0.03876,0.761492,0.016843,-0.3572,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005648,-0.996253,-0.063055,-0.109984,0.615833,0.12294,0,0,0,0,0,0,0,1,0.006899,-0.993739,-0.050459,-0.302909,0.2927,0.218896,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017607,-0.99621,-0.074463,-0.165633,0.984231,0.171706,0,0,0,0,0,0,0,1,0.006928,-0.993708,-0.046549,-0.238861,0.200653,0.247259,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025594,-0.992338,-0.066799,0.330698,0.891153,0.465479,0,0,0,0,0,0,0,1,-0.005036,-0.997839,-0.065974,-0.73143,0.567827,0.629172,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001669,-0.992318,-0.059188,0.364085,1.044814,0.472834,0,0,0,0,0,0,0,1,0.006952,-1.005553,-0.046459,-0.295294,0.260622,0.709124,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013613,-1.000174,-0.070724,-0.246463,1.504315,0.560165,0,0,0,0,0,0,0,1,-0.004979,-0.997778,-0.058154,-0.171358,0.077444,0.459225,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017608,-1.000291,-0.055519,0.941491,1.436913,1.937,0,0,0,0,0,0,0,1,0.01085,-0.997677,-0.050461,-0.300209,0.444123,0.772666,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01763,-0.988444,-0.055328,1.079888,2.203805,2.215376,0,0,0,0,0,0,0,1,0.01079,-0.981915,-0.054491,-0.623929,0.229623,1.052592,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.033588,-0.984517,-0.059071,3.942395,1.857467,4.472248,0,0,0,0,0,0,0,1,0.014879,-0.997575,-0.038763,-2.614899,0.655911,3.120794,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.033588,-0.984517,-0.059071,6.057083,1.575133,6.07346,0,0,0,0,0,0,0,1,0.010905,-0.981791,-0.038851,-5.049722,0.533185,4.792668,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021603,-0.996354,-0.055457,6.15552,1.665062,6.499791,0,0,0,0,0,0,0,1,0.003048,-0.98178,-0.034878,-6.744038,0.163367,6.72325,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017606,-1.000265,-0.059321,6.813793,1.878091,7.049022,0,0,0,0,0,0,0,1,0.006933,-0.981832,-0.042729,-9.031552,0.3454,8.763789,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017593,-1.008189,-0.055647,7.121825,1.538254,7.452664,0,0,0,0,0,0,0,1,-0.000997,-0.973985,-0.046636,-11.40849,0.314402,10.43558,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009613,-1.012166,-0.048105,5.889306,1.781707,7.533678,0,0,0,0,0,0,0,1,0.014803,-0.973916,-0.042853,-13.712329,0.92567,12.266657,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001655,-1.004297,-0.040372,5.157443,2.239645,7.863255,0,0,0,0,0,0,0,1,0.014879,-0.997575,-0.038763,-16.805106,1.416592,13.897107,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010338,-1.024137,-0.021678,4.974732,2.454745,7.814786,0,0,0,0,0,0,0,1,0.018715,-1.001637,-0.054404,-20.125003,2.792786,16.523639,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001643,-1.016302,-0.017753,1.243513,3.992699,6.528363,0,0,0,0,0,0,0,1,-0.012935,-1.005786,-0.06976,-20.395742,0.924861,16.875594,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013629,-1.000411,-0.03651,0.357755,4.232946,7.270845,0,0,0,0,0,0,0,1,-0.005007,-0.997809,-0.062064,-23.325108,1.747405,20.132235,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005645,-1.004335,-0.036571,0.464415,4.535202,8.190552,0,0,0,0,0,0,0,1,-0.005044,-0.993891,-0.066004,-25.577791,1.958805,22.571158,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006332,-1.012223,-0.032893,-1.891534,6.191068,8.168067,0,0,0,0,0,0,0,1,-0.005201,-1.001973,-0.089403,-24.677328,-0.864085,24.177434,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005625,-1.012154,-0.048103,-5.832981,9.071541,8.51899,0,0,0,0,0,0,0,1,-0.021162,-1.022001,-0.120405,-17.796306,-7.858542,24.667951,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017589,-1.008136,-0.06325,-6.111808,12.800653,11.964988,0,0,0,0,0,0,0,1,-0.040898,-1.026028,-0.124126,-11.839555,-11.909884,24.320824,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005646,-0.996227,-0.066856,-4.693647,12.818774,14.581989,0,0,0,0,0,0,0,1,-0.025006,-1.01399,-0.104794,-8.669047,-12.283038,24.223778,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013652,-0.984509,-0.051462,-2.520042,11.005759,15.171491,0,0,0,0,0,0,0,1,-0.028944,-1.002124,-0.100942,-7.854371,-11.334216,23.758622,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001662,-0.996267,-0.059252,0.214015,10.475911,17.239094,0,0,0,0,0,0,0,1,-0.040723,-0.998142,-0.093057,-7.324203,-9.402919,22.512838,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006311,-0.996296,-0.051646,2.213028,10.374814,19.363197,0,0,0,0,0,0,0,1,-0.040588,-0.99404,-0.073538,-8.774817,-8.202899,21.389484,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010306,-0.996178,-0.066851,2.633766,9.762426,19.088539,0,0,0,0,0,0,0,1,-0.036666,-0.998009,-0.077449,-10.653192,-5.596375,21.118758,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006307,-0.992294,-0.059186,3.842947,8.137151,18.818716,0,0,0,0,0,0,0,1,-0.040669,-0.982256,-0.081448,-11.734743,-3.570514,19.997639,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014281,-0.992296,-0.055381,5.546086,6.327143,18.747603,0,0,0,0,0,0,0,1,-0.060404,-0.986284,-0.085169,-12.982786,-1.943027,19.120588,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010299,-0.992229,-0.066787,6.537309,5.136408,17.655604,0,0,0,0,0,0,0,1,-0.060511,-0.990356,-0.100778,-13.52881,-0.712808,17.550461,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010319,-1.004102,-0.063177,8.492006,3.510449,17.712557,0,0,0,0,0,0,0,1,-0.080119,-0.986332,-0.08501,-12.585657,-0.03275,14.718001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014266,-0.980344,-0.070397,12.697924,-0.291759,17.40482,0,0,0,0,0,0,0,1,-0.088083,-0.990392,-0.096646,-12.092429,1.4744,11.995846,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010312,-1.000153,-0.063113,13.8669,-2.345832,16.87263,0,0,0,0,0,0,0,1,-0.080291,-0.986517,-0.108469,-10.135562,3.379507,8.329439,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010299,-0.996283,-0.051645,15.486542,-3.200186,16.245608,0,0,0,0,0,0,0,1,-0.084177,-0.986465,-0.100618,-8.973201,4.79403,5.439759,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014276,-0.992375,-0.043977,15.327712,-3.105028,15.677918,0,0,0,0,0,0,0,1,-0.064475,-0.994345,-0.104626,-8.524958,6.206616,3.668219,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.050191,-1.008167,-0.029014,13.908727,-1.714234,13.885102,0,0,0,0,0,0,0,1,-0.076275,-0.994343,-0.100621,-8.134474,7.497042,1.835067,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.046189,-1.004335,-0.013745,10.731547,0.074144,11.943115,0,0,0,0,0,0,0,1,-0.076382,-0.998415,-0.116231,-6.867298,9.431867,-1.081375,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.046196,-1.00423,-0.028951,9.033328,0.937948,10.880835,0,0,0,0,0,0,0,1,-0.080304,-0.994445,-0.112319,-4.330047,10.659705,-3.846765,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.062145,-1.008288,-0.006201,5.527452,2.302879,7.652499,0,0,0,0,0,0,0,1,-0.08428,-1.006361,-0.120017,-0.92694,11.51777,-6.357308,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.058156,-1.004246,-0.021344,1.938672,2.842641,3.599205,0,0,0,0,0,0,0,1,-0.088265,-1.014329,-0.127745,3.226955,12.16351,-10.019836,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.046162,-0.988487,-0.021094,0.480589,3.741998,1.75221,0,0,0,0,0,0,0,1,-0.104169,-1.034295,-0.150928,9.456497,11.215643,-14.446726,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.050129,-0.976601,-0.024703,0.25003,2.155223,-0.28651,0,0,0,0,0,0,0,1,-0.116118,-1.046324,-0.170292,17.050452,11.214939,-19.134857,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.034141,-0.952824,-0.043334,1.50149,0.324199,-2.196738,0,0,0,0,0,0,0,1,-0.11224,-1.042427,-0.178174,26.725837,11.152767,-25.091321,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.030147,-0.952915,-0.03193,4.355441,-2.028058,-3.87226,0,0,0,0,0,0,0,1,-0.147708,-1.02271,-0.170218,34.992578,8.55894,-33.257558,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.046115,-0.964819,-0.01691,5.40207,-4.065398,-7.391008,0,0,0,0,0,0,0,1,-0.179124,-1.014736,-0.150474,40.722601,5.334688,-43.988416,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.034224,-1.000317,-0.028892,8.074751,-7.177777,-10.551641,0,0,0,0,0,0,0,1,-0.179217,-1.054405,-0.173633,53.190539,14.468288,-55.752454,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.03425,-1.012112,-0.036686,9.46826,-9.869459,-12.384627,0,0,0,0,0,0,0,1,-0.285156,-1.49728,-0.220242,-20.621856,41.332711,-85.958631,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.050212,-1.02004,-0.025403,10.001651,-11.728766,-14.925097,0,0,0,0,0,0,0,1,-0.772001,-2.168917,-0.113449,16.266136,42.814467,-114.053821,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.050218,-1.024016,-0.021665,8.357765,-11.834968,-18.32966,0,0,0,0,0,0,0,1,-0.882495,-1.809208,-0.029273,68.771479,25.650169,-120.339701,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.046245,-1.03598,-0.006652,4.761004,-12.282754,-21.646874,0,0,0,0,0,0,0,1,-0.966354,-1.54148,-0.101027,44.894047,12.991013,-120.170467,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.034269,-1.032147,0.004813,1.884759,-11.928571,-25.291738,0,0,0,0,0,0,0,1,-1.097023,-1.395987,-0.136278,46.472313,-0.522713,-127.042641,1,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014353,-1.048082,0.015956,1.896608,-2.603285,-16.923055,0,0,0,0,0,0,0,1,-1.267855,-1.101018,-0.231002,47.871032,-13.819964,-124.18594,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005636,-1.008258,-0.040437,3.378571,-0.389356,-11.330565,0,0,0,0,0,0,0,1,-1.391222,-0.837427,-0.314137,35.562668,-20.881489,-109.272785,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.030267,-1.024234,0.001137,1.511434,-1.050101,-14.549659,0,0,0,0,0,0,0,1,-1.470764,-0.684036,-0.365502,26.027032,-21.653774,-90.385234,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.018305,-1.024244,-0.002668,-2.735364,-0.665916,-13.021947,0,0,0,0,0,0,0,1,-1.490943,-0.554006,-0.393703,19.873903,-18.796766,-69.068618,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014324,-1.028206,-0.002733,-5.812514,-1.12706,-13.838165,0,0,0,0,0,0,0,1,-1.506846,-0.502747,-0.397876,11.600864,-12.093198,-42.758955,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.018313,-1.032248,0.012411,-10.754202,-1.586068,-15.546758,0,0,0,0,0,0,0,1,-1.503095,-0.479202,-0.417638,5.437294,-5.085801,-17.039214,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.018318,-1.028114,-0.014136,-14.285599,-1.464403,-16.300834,0,0,0,0,0,0,0,1,-1.475563,-0.459424,-0.421921,-1.176671,0.34031,5.389373,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.018308,-1.024192,-0.010271,-17.187416,-2.074428,-17.91042,0,0,0,0,0,0,0,1,-1.435902,-0.474904,-0.394749,-10.7991,3.259282,28.706956,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006337,-1.020279,-0.010211,-20.954294,-3.120389,-18.75069,0,0,0,0,0,0,0,1,-1.368311,-0.553275,-0.339949,-16.938383,3.448292,51.587644,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002336,-1.016421,0.001256,-23.216358,-2.78044,-19.714157,0,0,0,0,0,0,0,1,-1.304553,-0.643407,-0.273298,-21.552605,1.352886,69.566182,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013649,-0.992592,-0.024978,-26.154411,-3.03315,-19.313685,0,0,0,0,0,0,0,1,-1.1777,-0.737334,-0.207126,-24.739133,-2.015464,82.288007,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001665,-1.000374,-0.036506,-24.300541,-4.021301,-17.956792,0,0,0,0,0,0,0,1,-1.042894,-0.850952,-0.136957,-24.555785,-5.035298,88.844189,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013609,-1.01231,-0.029098,-25.892664,-3.040938,-17.867057,0,0,0,0,-0.252858047,-0.02969666,-0.174482979,0,-0.943804,-0.921379,-0.086381,-22.74562,-9.180104,91.736374,0,0,0,0,0,0,0,1,1.35E-05,1.15E-05,-2.72E-05,0,0,0
