Left foot,,,,,,,,,,,,,,right foot,,,,,,,,,,,,,,,,,,,
accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_left,TO_left,turnLeft,turnRight,angleX_Left,angleY_Left,angleZ_Left,FF,accXg1024Hz,accYg1024Hz,accZg1024Hz,gyroXdegs1024Hz,gyroYdegs1024Hz,gyroZdegs1024Hz,HS_right,TO_right,turnLeft,turnRight,angleX_Right,angleY_Right,angleZ_Right,FF,dispX_Left,dispY_Left,dispZ_Left,dispX_Right,dispY_Right,dispZ_Right
0.01363,-1.000437,-0.032709,-0.90377,0.192323,-1.280895,0,0,0,0,0,0,0,1,0.102498,-0.988508,0.081686,0.216732,0.632095,-1.014253,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01762,-1.000475,-0.028909,-1.191823,-0.019599,-1.923213,0,0,0,0,0,0,0,1,0.11035,-1.000396,0.073892,-0.102449,0.325388,-0.612787,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005651,-1.00036,-0.040309,-0.44875,-0.266915,-1.457677,0,0,0,0,0,0,0,1,0.114314,-0.996407,0.077741,0.472297,0.416065,-0.592333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001678,-0.99245,-0.040181,-0.165458,-0.145284,-1.151811,0,0,0,0,0,0,0,1,0.114241,-0.988572,0.069861,0.053937,0.445732,-0.00104,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005677,-0.984511,-0.047658,-0.469416,-0.303825,-0.372723,0,0,0,0,0,0,0,1,0.110342,-0.996448,0.073862,-0.182477,0.353519,0.278578,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009663,-0.988551,-0.036318,-0.556801,-0.400063,0.317374,0,0,0,0,0,0,0,1,0.1104,-0.996386,0.081682,-0.63617,0.475541,0.718264,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.025595,-0.996419,-0.047855,-0.334924,-0.495805,1.005331,0,0,0,0,0,0,0,1,0.118191,-0.992511,0.069859,-1.359066,0.384324,0.976749,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.00566,-0.996437,-0.036444,-0.138771,-0.191523,1.592486,0,0,0,0,0,0,0,1,0.114327,-0.988479,0.08159,-2.525863,-0.043073,1.332091,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005651,-1.00036,-0.040309,-0.100904,-0.04042,2.052446,0,0,0,0,0,0,0,1,0.114277,-0.99249,0.073801,-3.302192,-0.196594,1.989639,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017617,-0.996368,-0.051654,0.459968,-0.134933,2.617355,0,0,0,0,0,0,0,1,0.106412,-0.98853,0.077744,-4.125263,-0.012025,2.222576,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017636,-0.988523,-0.043924,0.74173,-0.353465,3.29883,0,0,0,0,0,0,0,1,0.102391,-0.99258,0.066076,-4.117851,-0.196074,2.343008,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.021637,-0.980611,-0.047599,1.491443,-0.97661,5.013499,0,0,0,0,0,0,0,1,0.106366,-1.008364,0.066164,-3.353157,-0.654683,1.648001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013646,-0.988485,-0.047724,2.483788,-1.59663,6.243677,0,0,0,0,0,0,0,1,0.106366,-1.008364,0.066164,-2.01455,-1.022433,0.912123,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006342,-1.016146,-0.036758,3.348358,-0.664363,4.653716,0,0,0,0,0,0,0,1,0.110379,-1.000365,0.077802,-1.234312,-0.808965,0.684587,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002371,-1.032138,-0.010404,-0.971901,-0.13193,1.69181,0,0,0,0,0,0,0,1,0.114264,-1.000417,0.069951,-1.24693,-0.471754,0.535341,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002329,-1.004337,-0.032767,-2.806074,0.211613,0.212395,0,0,0,0,0,0,0,1,0.110322,-1.000427,0.069983,-0.91484,-0.471919,0.375477,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.002327,-1.004364,-0.028966,-1.751943,0.490824,0.037702,0,0,0,0,0,0,0,1,0.106423,-1.008302,0.073984,-0.047587,-0.166504,0.055276,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009637,-1.0044,-0.02897,-2.25497,0.184683,-0.305923,0,0,0,0,0,0,0,1,0.118215,-1.004356,0.069949,0.762034,-0.013679,-0.388232,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001648,-1.008246,-0.040435,-1.945531,0.309091,-0.48305,0,0,0,0,0,0,0,1,0.106423,-1.008302,0.073984,1.262657,0.292871,-0.854597,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005657,-0.996385,-0.044047,-1.416814,0.40125,-0.331277,0,0,0,0,0,0,0,1,0.106371,-0.996488,0.069984,0.989826,0.354059,-0.664523,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013651,-0.988564,-0.036319,-0.577639,0.493222,-0.060948,0,0,0,0,0,0,0,1,0.106412,-0.98853,0.077744,0.534468,0.476447,-0.347486,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.01364,-0.99246,-0.043986,-0.513696,0.492128,0.14984,0,0,0,0,0,0,0,1,0.110421,-0.992406,0.085562,-0.710331,0.600214,0.0157,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.013659,-0.984615,-0.036256,-0.110249,0.429964,0.385422,0,0,0,0,0,0,0,1,0.098448,-0.99259,0.066108,-1.12931,0.478001,0.206534,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009645,-0.996397,-0.044048,0.170776,0.428876,0.65506,0,0,0,0,0,0,0,1,0.10642,-0.992478,0.077774,-1.128855,0.569111,0.452942,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.00965,-0.996476,-0.032644,0.171425,0.149476,1.154391,0,0,0,0,0,0,0,1,0.110342,-0.996448,0.073862,-1.0626,0.446176,0.572921,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001689,-0.988553,-0.032514,0.325547,0.212022,1.00548,0,0,0,0,0,0,0,1,0.102477,-0.992488,0.077806,-1.879343,0.507741,0.988354,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005679,-0.984538,-0.043856,0.731085,0.148665,1.452277,0,0,0,0,0,0,0,1,0.122249,-0.992378,0.085467,-2.814941,0.629753,1.744194,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001681,-0.992502,-0.032577,1.046603,0.2386,1.937459,0,0,0,0,0,0,0,1,0.11434,-0.980552,0.08544,-5.056464,0.662903,2.340564,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001666,-1.0004,-0.032705,1.015045,0.42493,1.58467,0,0,0,0,0,0,0,1,0.106422,-0.964778,0.085384,-7.328037,0.81765,3.245631,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005653,-1.000386,-0.036508,0.374888,0.759617,1.998071,0,0,0,0,0,0,0,1,0.102613,-0.988385,0.097326,-9.754293,0.942889,3.877347,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.017632,-0.98847,-0.051527,0.613425,1.553459,2.971315,0,0,0,0,0,0,0,1,0.106506,-0.992385,0.089504,-10.897088,0.851274,4.542782,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.029644,-0.96892,-0.028403,1.246218,2.644718,5.797725,0,0,0,0,0,0,0,1,0.09844,-0.988642,0.066078,-10.910813,0.543636,5.060941,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.033645,-0.956927,-0.051022,4.026962,2.47796,8.879012,0,0,0,0,0,0,0,1,0.098456,-0.996538,0.066138,-9.538382,0.448702,5.217002,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.033637,-0.960876,-0.051086,9.354328,2.247178,13.116506,0,0,0,0,0,0,0,1,0.094576,-0.98461,0.077809,-11.224523,1.032835,5.471422,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.009654,-0.992474,-0.040183,13.424611,1.5918,16.013721,0,0,0,0,0,0,0,1,0.102498,-0.988508,0.081686,-13.385108,1.220074,5.669242,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006346,-1.020148,-0.029219,13.42997,1.68175,16.41052,0,0,0,0,0,0,0,1,0.106412,-0.98853,0.077744,-16.491278,1.531521,5.887007,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010339,-1.024111,-0.02548,11.565942,2.148645,14.846853,0,0,0,0,0,0,0,1,0.106363,-0.99254,0.069954,-19.674202,2.393858,6.204603,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010346,-1.03214,-0.0066,7.844601,3.388634,11.915697,0,0,0,0,0,0,0,1,0.102378,-1.000508,0.062226,-20.706637,2.486889,6.471263,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014307,-1.01628,-0.013947,3.935907,4.102293,9.623914,0,0,0,0,0,0,0,1,0.102247,-0.992735,0.046526,-21.721108,3.069047,6.957877,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010321,-1.02032,-0.002607,0.576242,4.170143,7.568058,0,0,0,0,0,0,0,1,0.102161,-0.992828,0.034797,-23.448276,3.405728,8.099739,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010304,-1.008394,-0.013821,-0.947917,3.676666,7.4638,0,0,0,0,0,0,0,1,0.110234,-0.956995,0.069652,-28.837564,4.452123,9.720191,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010326,-1.016186,-0.029154,-1.553405,2.97286,6.769229,0,0,0,0,0,0,0,1,0.11013,-0.976891,0.050253,-32.747428,5.497762,10.636884,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006318,-1.00838,-0.017623,-1.577776,2.335706,5.319276,0,0,0,0,0,0,0,1,0.102161,-0.992828,0.034797,-35.483248,6.725977,11.164616,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010294,-1.000417,-0.025098,-1.728347,1.73078,3.569956,0,0,0,0,0,0,0,1,0.098127,-1.004806,0.019279,-34.068174,7.090962,11.049069,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006285,-0.984501,-0.043852,0.14215,1.091879,2.951819,0,0,0,0,0,0,0,1,0.078379,-1.016761,0.011708,-31.634641,7.116139,11.308409,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006288,-0.984449,-0.051455,1.374563,0.87949,2.811971,0,0,0,0,0,0,0,1,0.090163,-1.008866,0.007643,-30.915942,5.492449,11.245054,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006298,-0.988371,-0.05532,2.440026,1.245242,3.637552,0,0,0,0,0,0,0,1,0.090131,-0.993073,0.007522,-30.743838,6.041605,11.769392,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001702,-0.980629,-0.036188,5.595085,0.288875,5.168016,0,0,0,0,0,0,0,1,0.078301,-1.020802,8.00E-06,-30.411709,6.132642,11.825273,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.001713,-0.976733,-0.028521,6.811611,0.036847,6.595903,0,0,0,0,0,0,0,1,0.074316,-1.02877,-0.00772,-28.432257,5.367828,10.366848,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010269,-0.984542,-0.036248,8.385107,-0.702561,7.363356,0,0,0,0,0,0,0,1,0.078207,-1.016946,-0.011752,-24.740394,5.12087,8.666118,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010281,-0.992492,-0.028772,9.530575,-0.701407,7.476136,0,0,0,0,0,0,0,1,0.066428,-1.012965,-0.003867,-22.74933,4.262293,7.850493,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010285,-0.996494,-0.021233,10.774673,-0.579431,7.986587,0,0,0,0,0,0,0,1,0.074277,-1.009028,-0.00787,-21.556706,3.771913,7.269427,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010249,-0.976723,-0.024716,11.446001,-1.162234,7.983295,0,0,0,0,0,0,0,1,0.082159,-0.993185,-0.004144,-20.271619,3.463491,7.210051,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006263,-0.976709,-0.028519,13.742067,-1.441882,9.160791,0,0,0,0,0,0,0,1,0.078183,-1.005101,-0.011842,-21.296894,3.433335,7.720531,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.018214,-0.972802,-0.017046,16.820462,-1.260479,10.536686,0,0,0,0,0,0,0,1,0.074162,-1.009152,-0.02351,-21.574741,2.789727,8.147999,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014231,-0.972735,-0.028452,18.145954,-0.219462,11.574899,0,0,0,0,0,0,0,1,0.054455,-1.013148,-0.023321,-21.241088,1.900901,8.284635,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.018238,-0.984623,-0.021039,19.394236,0.427181,11.68865,0,0,0,0,0,0,0,1,0.050405,-1.01723,-0.038899,-21.565779,0.707087,8.461343,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014241,-0.980712,-0.017175,19.773153,0.764358,11.944123,0,0,0,0,0,0,0,1,0.058179,-1.033159,-0.058392,-19.040609,-0.703592,7.659602,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.018208,-0.968827,-0.020784,20.832573,0.978544,12.400051,0,0,0,0,0,0,0,1,0.054265,-1.033137,-0.05445,-13.93503,-1.169552,6.634117,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.026222,-0.992602,-0.005958,24.42366,0.703197,13.176304,0,0,0,0,0,0,0,1,0.03835,-1.03333,-0.073873,-9.580613,-1.325272,4.706755,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.030206,-0.996723,0.020591,23.5317,-0.151427,11.902788,0,0,0,0,0,0,0,1,0.034373,-1.045247,-0.081571,-2.650057,-1.119619,3.131807,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.026219,-0.996709,0.016788,22.084175,-0.542528,10.02218,0,0,0,0,0,0,0,1,0.04616,-1.053177,-0.089426,4.592537,-2.723383,2.450158,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.038161,-0.98888,0.032125,17.73522,-0.228442,7.623193,0,0,0,0,0,0,0,1,0.026348,-1.104769,-0.116246,13.019417,-5.832249,2.709553,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.018209,-0.976935,0.009501,15.166723,0.419428,6.465786,0,0,0,0,0,0,0,1,0.030044,-1.124811,-0.155227,24.389157,-5.757304,1.046161,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.01818,-0.957059,-0.009189,14.878022,2.99376,7.621194,0,0,0,0,0,0,0,1,0.010168,-1.144817,-0.182288,41.825344,-6.542894,-3.414334,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.0142,-0.965074,0.005889,16.852033,3.695315,9.090871,0,0,0,0,0,0,0,1,-0.025144,-1.117018,-0.150933,64.42762,-7.727073,-11.017062,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.030197,-0.996855,0.039599,18.742405,5.042573,10.472281,0,0,0,0,0,0,0,1,-0.060122,-1.069075,-0.068898,80.175645,-14.308864,-21.246494,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.050133,-0.992792,0.032066,17.811931,8.076527,11.68506,0,0,0,0,0,0,0,1,-0.044857,-1.16059,-0.162173,87.844183,-26.155557,-36.776206,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.042176,-1.008771,0.054618,16.684832,11.209512,11.636366,0,0,0,0,0,0,0,1,-0.088047,-1.295309,-0.708255,46.74102,-14.184416,-62.334172,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.034181,-0.996895,0.047203,15.061344,12.407098,11.344652,0,0,0,0,0,0,0,1,-0.685232,-1.440882,-0.452079,-43.015548,47.620029,-96.060324,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.030195,-0.996881,0.0434,14.434592,10.413296,10.526159,0,0,0,0,0,0,0,1,-1.21522,-2.068853,-0.302258,-40.140447,44.456318,-84.006965,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.050173,-1.016565,0.043088,14.613805,9.008772,8.97652,0,0,0,0,0,0,0,1,-1.386212,-1.651392,-0.386183,47.473348,18.505494,-71.482065,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.066133,-1.02452,0.058172,13.29116,6.929726,6.740027,0,0,0,0,0,0,0,1,-1.370334,-0.864089,-0.697321,66.607246,-1.639156,-62.794206,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.070148,-1.040357,0.065522,10.458539,5.186193,4.530666,0,0,0,0,0,0,0,1,-1.375834,-0.620445,-0.843818,15.537055,-7.342709,-57.503945,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.066176,-1.04824,0.061592,8.229034,4.05481,2.920815,0,0,0,0,0,0,0,1,-1.45421,-0.659688,-0.788144,-17.034884,-2.318543,-47.944338,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.046227,-1.044378,0.06545,5.198078,2.672606,1.968239,0,0,0,0,0,0,0,1,-1.473237,-0.64317,-0.690357,-19.550398,5.809141,-30.748553,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.042205,-1.024593,0.058164,2.689935,1.013892,1.149272,0,0,0,0,0,0,0,1,-1.449324,-0.555786,-0.632559,-24.110831,16.351187,-10.847296,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.038213,-1.024658,0.065766,-0.7506,-0.519669,-0.321045,0,0,0,0,0,0,0,1,-1.381602,-0.570704,-0.54305,-34.065883,29.754463,7.750849,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.046163,-1.008785,0.05842,-3.265931,-2.608325,-1.191378,0,0,0,0,0,0,0,1,-1.317429,-0.652476,-0.41781,-36.448391,43.695756,25.838784,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.026201,-0.992918,0.039661,-4.055625,-3.623232,-1.266154,0,0,0,0,0,0,0,1,-1.308357,-0.726362,-0.276546,-36.835204,52.99149,50.398102,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.030191,-0.992879,0.035861,-4.405218,-4.455497,-0.912411,0,0,0,0,0,0,0,1,-1.255786,-0.863316,-0.135151,-41.151811,53.984767,79.631988,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.058097,-0.980763,0.00945,-3.945064,-4.142585,-1.775522,0,0,0,0,0,0,0,1,-1.124812,-0.988696,-0.05313,-34.998566,47.820089,100.205451,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.066096,-1.000694,0.039547,-1.376205,-2.434414,-4.24462,0,0,0,0,0,0,0,1,-0.96315,-1.004126,-0.058222,-30.155313,38.851015,107.215616,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.058132,-1.008669,0.04702,-3.208323,-3.159452,-6.954002,0,0,0,0,0,0,0,1,-0.829215,-0.999974,-0.074973,-35.735342,30.10433,107.899444,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.062093,-0.988754,0.02453,-0.75374,-4.893815,-9.320639,0,0,0,0,0,0,0,1,-0.699194,-1.067026,-0.10679,-43.171658,22.736559,109.340877,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.050105,-0.981024,0.043661,0.253106,-4.977353,-10.569363,0,0,0,0,0,0,0,1,-0.557258,-1.133955,-0.126973,-44.798113,16.889763,110.287218,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.030165,-0.981085,0.043655,-0.059319,-3.84663,-9.545444,0,0,0,0,0,0,0,1,-0.395707,-1.208857,-0.162895,-43.877281,13.68702,105.754435,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.030191,-0.992879,0.035861,0.768891,-2.960019,-8.511377,0,0,0,0,0,0,0,1,-0.249829,-1.275778,-0.18311,-41.766553,12.709723,93.249251,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.04216,-1.000899,0.058546,-1.554411,-2.713529,-9.26774,0,0,0,0,0,0,0,1,-0.135452,-1.334816,-0.195311,-36.357059,13.184471,74.13239,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.046184,-1.020658,0.062031,-5.655289,-2.771465,-11.02278,0,0,0,0,0,0,0,1,-0.084299,-1.311063,-0.203724,-29.36908,13.048484,53.474708,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.026213,-1.004923,0.062279,-9.840584,-2.834324,-11.932313,0,0,0,0,0,0,0,1,-0.108304,-1.153218,-0.208644,-25.608582,10.12028,37.080913,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010198,-0.965297,0.0363,-10.292693,-3.585876,-9.581707,0,0,0,0,0,0,0,1,-0.187459,-0.920274,-0.18632,-40.230833,2.222208,36.172619,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014203,-0.969102,0.01723,-6.305316,-5.593476,-6.690318,0,0,0,0,0,0,0,1,-0.249858,-1.01861,-0.118593,-81.970149,-12.848249,55.864444,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.046139,-0.988829,0.028326,-4.934269,-6.8683,-3.684071,0,0,0,0,0,0,0,1,-0.213391,-1.290495,-0.058158,-111.631103,-34.23735,82.2404,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.030204,-1.000804,0.039535,-6.698857,-7.069425,-6.639712,0,0,0,0,0,0,0,1,-0.094656,-1.412389,-0.030811,-105.183136,-55.52579,102.910817,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.034192,-1.000792,0.039536,-6.292264,-8.169789,-7.572237,0,0,0,0,0,0,0,1,-0.027691,-1.380638,-0.031591,-83.574628,-72.672061,110.572409,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.038209,-1.016602,0.043084,-8.099815,-7.699726,-9.67946,0,0,0,0,0,0,0,1,0.129618,-1.250113,-0.053403,-73.146328,-82.292881,106.607992,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.022245,-1.0087,0.035603,-9.497225,-7.419661,-10.682117,0,0,0,0,0,0,0,1,0.243737,-1.238205,-0.081784,-74.83654,-84.430903,95.697529,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.026218,-0.996735,0.02059,-8.585373,-7.905125,-11.527444,0,0,0,0,0,0,0,1,0.298907,-1.265802,-0.093748,-71.307044,-80.274624,85.46241,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.022257,-1.01665,0.043079,-7.150425,-8.047196,-13.174449,0,0,0,0,0,0,0,1,0.306783,-1.289534,-0.101451,-60.491989,-72.590689,78.437548,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.03021,-1.000725,0.02813,-9.173777,-8.04292,-14.488188,0,0,0,0,0,0,0,1,0.318474,-1.250084,-0.109667,-46.896577,-63.51021,73.551913,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.022223,-0.996853,0.035794,-6.526537,-8.155572,-15.568721,0,0,0,0,0,0,0,1,0.361698,-1.190784,-0.114377,-38.628337,-52.799462,69.494744,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.022247,-1.008673,0.031802,-6.49292,-7.630003,-16.116503,0,0,0,0,0,0,0,1,0.396906,-1.09603,-0.127113,-32.533053,-40.007127,66.88421,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.01827,-1.016636,0.039276,-6.836005,-5.786407,-16.173985,0,0,0,0,0,0,0,1,0.431916,-0.902568,-0.1406,-30.891524,-27.094127,67.766829,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.018267,-1.016689,0.046879,-7.41949,-4.890605,-17.151931,0,0,0,0,0,0,0,1,0.451425,-0.772163,-0.13393,-46.777897,-15.404569,79.652426,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006301,-1.016752,0.050677,-11.12446,-4.435044,-17.22425,0,0,0,0,0,0,0,1,0.499269,-0.834788,-0.079092,-69.350481,-6.380158,96.484539,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.014279,-1.020755,0.06202,-13.74889,-4.038679,-17.397605,0,0,0,0,0,0,0,1,0.575177,-0.9839,0.015284,-78.93964,-0.581389,108.700705,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.006314,-1.032811,0.088438,-17.826293,-3.458949,-17.793214,0,0,0,0,0,0,0,1,0.686235,-1.03832,0.089103,-69.522531,3.957762,110.101856,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-0.010293,-1.020741,0.058218,-25.360346,-3.043846,-17.206871,0,0,0,0,0,0,0,1,0.820489,-1.006128,0.122972,-54.18074,8.951108,99.000871,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0.005701,-0.992989,0.035849,-25.805367,-1.026856,-15.35347,0,0,0,0,0,0,0,1,0.934888,-0.962263,0.14127,-43.197298,15.289478,81.038224,0,0,0,0,0,0,0,1,0,0,0,0,0,0
